i_mean,q_mean,i_std,q_std,i_var,q_var,iq_cov,amplitude_mean,amplitude_std,amplitude_var,phase_mean,phase_std,real_kurtosis_like,imag_kurtosis_like,papr_db,snr_db,channel_type,modulation
-0.0021897492014930713,-0.006885912281795415,0.7076448714491854,0.7078769315781183,0.5007612640883341,0.5010897502604519,-0.0004071891659100906,1.0001409006590762,0.04026666074006897,0.0016214039671558114,-0.01395865654049568,1.7589520919457136,1.0130169051862736,1.0132399097409335,1.0659682203730538,24.905453901758356,Rayleigh,QPSK
-0.015173303645135125,-0.002291936857311429,0.7644812786547176,0.7722045118905805,0.584431625413552,0.5962998081841696,0.006848817294370899,1.0499142470469636,0.28044070596758,0.07864698956359464,-0.022690649417780342,1.7938412360696039,1.5376744777836189,1.5290519868341317,5.492469339522684,7.797562910539527,AWGN,QPSK
-0.005194096172951521,-0.0015611800099380538,0.7082538569973156,0.7094023939513996,0.501623525951574,0.5032517565439768,0.005059116838198371,1.0017504703554638,0.03742584075521918,0.0014006935562350252,-0.011614276987640972,1.761955962746064,1.0114550234549498,1.0112512760512757,1.1072045014689962,25.454121347195418,Rayleigh,QPSK
-0.02520049011433553,-0.011133849428452023,0.7076727370853084,0.7079913041376663,0.5008007028138121,0.5012516867345536,-0.002166237416678023,1.0009620922525937,0.02977090403017641,0.0008863067267739741,-0.021267746299518085,1.7810682878735988,1.0118551753785556,1.008125388451242,0.7906479731542381,27.449672534613093,AWGN,QPSK
-0.00021099831754588374,0.004687421052161544,0.7097011201304932,0.7084059884134831,0.5036756799144768,0.501839044420084,-0.008240011088253561,1.0013747215650677,0.05277696260163506,0.0027854077814543853,0.022393011925715644,1.7586862250054194,1.0220057541805045,1.0219349967279936,1.4819607419638714,22.684590852380705,Rayleigh,QPSK
-0.0025678068232598355,-0.0010570748430344303,0.7155826183493066,0.7128460514770936,0.5120584836836494,0.5081494931064832,0.0028984941780935995,1.0051587420659887,0.09935588094097612,0.009871591077557421,-0.011581930036269915,1.7605501227640943,1.076568834949082,1.077619255925059,2.655933323142735,17.052814936001724,AWGN,QPSK
0.001301642184482091,0.0026223678180722974,0.713291335544125,0.7111050984250739,0.5087845293623217,0.505670461006134,-0.009298111114863124,1.003444900280448,0.08695914877094339,0.007561893554967065,0.020797776611498744,1.7584651013248658,1.0589169085449024,1.0575235157302603,2.2361511047619507,18.25728637748133,Rayleigh,QPSK
0.006383623901035201,-0.009522451106802278,0.7609218648982148,0.7636594758765685,0.5790020844801771,0.5831757950960752,0.002119152472292763,1.0411511926398311,0.2798454955329837,0.07831350137010122,-0.00939319428067494,1.771940369062837,1.5296534236321073,1.5266801158583965,5.451450456227799,7.992022867128807,Rayleigh,QPSK
0.0013837180113570686,0.0029297274788835192,0.7103513051455427,0.7125682341799425,0.5045989767219758,0.5077534883623215,0.006121377507861339,1.0028682808981801,0.08135216181062128,0.0066181742312615074,-0.003340489332578208,1.756006697409095,1.0511272233232976,1.0524700669109188,2.7630360737691726,18.753472220692096,Rayleigh,QPSK
0.011717634127810624,0.005426463795417147,0.7201331687543836,0.7224196210983408,0.5185917807402295,0.5218901089478702,-0.0002560764116726197,1.0101674187000742,0.14216337553605296,0.02021042534380482,0.002310196059598323,1.7476633246174407,1.1548603942279074,1.158034911251225,3.554782971612505,13.919116680754394,AWGN,QPSK
-0.002398362610449826,0.0018498738534129778,0.7431019291252309,0.7379630228721581,0.5522004770696396,0.5445894231266134,0.007537051440157089,1.0217999112816891,0.22961710667428478,0.05272401567746987,-0.01318651727498022,1.7775761846182478,1.3817188625065102,1.3788042874829534,5.204834288081552,9.7258649614818,Rayleigh,QPSK
-0.00042895234087598073,-0.016597364334747892,0.7107856248048561,0.7124657310982165,0.5052162044292297,0.5076074179893162,-0.0002552769362910094,1.0033215798471995,0.08028129504708434,0.006445086334437008,-0.03549893516947025,1.7572992270002499,1.0498059022577377,1.0527250066802611,2.1519689350048656,18.944469373521905,Rayleigh,QPSK
0.0023765393568619952,0.0013798300113089922,0.7150534345601461,0.715034318476723,0.5113014142762612,0.5112740765994719,0.006529222328438291,1.0062261471592115,0.10045886481061077,0.010091983519036571,-0.011486706080818785,1.75709316226843,1.076369360972187,1.0783494297550174,2.7910539249886543,16.933355294632072,Rayleigh,QPSK
0.023963847178193335,-0.0028052958177193334,0.7185211243718991,0.7176095234798743,0.516272606168658,0.5149634281890123,-0.011123992048549572,1.0088430395091141,0.11854911070053147,0.014053891647886863,0.0070847814314385195,1.7378467865096527,1.112221916447355,1.108803423282478,3.005596968224176,15.487156356854282,Rayleigh,QPSK
